file,shots,input,counts
vqe_7,1024,'0011100y',"{'1100000': 8, '1010001': 9, '0010001': 8, '1110011': 9, '0001100': 9, '1001001': 12, '0101111': 11, '0100011': 7, '0110001': 11, '0000001': 4, '1000011': 13, '1010111': 7, '1101001': 13, '1111001': 5, '0111001': 13, '0000101': 8, '0001000': 8, '1011111': 9, '0010011': 16, '0110110': 11, '0010010': 4, '1100010': 6, '0001111': 7, '0101001': 9, '1100110': 8, '1110110': 11, '0110101': 13, '0100110': 6, '0000010': 6, '1011001': 8, '0111010': 12, '1000100': 11, '0111110': 6, '0011011': 10, '1001101': 11, '0111111': 13, '1010101': 6, '0110111': 7, '0001011': 7, '0001001': 6, '0111101': 8, '0111000': 7, '1111111': 7, '1001100': 8, '1001111': 7, '1101110': 9, '0111100': 9, '0100111': 8, '0100101': 6, '1000010': 10, '0101110': 7, '1100001': 7, '1011101': 8, '1010011': 9, '1101000': 10, '1100100': 8, '1100101': 16, '0110011': 8, '1110111': 7, '0101100': 7, '1011110': 9, '0101101': 10, '1001011': 9, '1001110': 11, '0000111': 7, '0110010': 10, '0011101': 9, '0011110': 10, '1110001': 7, '0001110': 9, '1011000': 6, '0010000': 8, '1011100': 6, '1101010': 6, '1010100': 11, '0010100': 12, '1101101': 6, '0001010': 8, '1110000': 5, '0000011': 6, '0011010': 8, '1010000': 8, '0101010': 10, '1011010': 7, '0101011': 7, '1000000': 6, '0011000': 9, '1000110': 6, '1111110': 7, '0110000': 6, '0100100': 6, '1010010': 14, '1000001': 5, '0011001': 13, '0000000': 3, '0100010': 9, '0010110': 12, '0110100': 6, '1010110': 5, '1111011': 7, '0001101': 14, '1110100': 9, '1101100': 6, '1100011': 6, '0010111': 9, '0011111': 4, '1111100': 7, '0010101': 4, '1110101': 6, '1111000': 8, '1111101': 5, '0111011': 11, '1111010': 5, '0000110': 10, '1101011': 5, '1001010': 9, '0000100': 5, '1000111': 6, '1000101': 8, '1001000': 4, '1100111': 5, '1101111': 3, '0100001': 8, '0101000': 6, '1110010': 7, '1011011': 6, '0011100': 4, '0100000': 1}"
vqe_7,1024,'0011101y',"{'1100000': 8, '1010001': 8, '0010001': 8, '1110011': 9, '0001100': 9, '1001001': 12, '0101111': 11, '0100011': 7, '0110001': 11, '0000001': 4, '1000011': 13, '1010111': 7, '1101001': 13, '1111001': 5, '0111001': 13, '0000101': 8, '0001000': 8, '1011111': 9, '0010011': 16, '0110110': 11, '0010010': 4, '1100010': 6, '0001111': 7, '0101001': 9, '1100110': 8, '1110110': 11, '0110101': 13, '0100110': 6, '0000010': 6, '1011001': 7, '0111010': 12, '1000100': 11, '0111110': 6, '0011011': 10, '1001101': 11, '0111111': 13, '1010101': 6, '0110111': 7, '0001011': 6, '0001001': 6, '0111101': 8, '0111000': 7, '1111111': 7, '1001100': 8, '1001111': 8, '1101110': 9, '0111100': 9, '0100111': 8, '0100101': 6, '1000010': 10, '0101110': 7, '1100001': 7, '1011101': 8, '1010011': 9, '1101000': 10, '1100100': 8, '1100101': 16, '0110011': 8, '1110111': 7, '0101100': 7, '1011110': 9, '0101101': 10, '1001011': 8, '1001110': 10, '0000111': 7, '0110010': 10, '0011101': 11, '1110001': 7, '0001110': 9, '1011000': 6, '0010000': 8, '1011100': 6, '1101010': 6, '1010100': 11, '0010100': 11, '1101101': 6, '0001010': 9, '1110000': 5, '0000011': 6, '0011010': 8, '1010000': 9, '0101010': 10, '1011010': 8, '0101011': 7, '1000000': 6, '0011000': 9, '1000110': 6, '1111110': 7, '0110000': 6, '0100100': 6, '1010010': 14, '1000001': 5, '0011001': 13, '0000000': 3, '0100010': 9, '0010110': 12, '0110100': 6, '1010110': 5, '1111011': 7, '0001101': 14, '1110100': 9, '0011110': 8, '1101100': 6, '1100011': 6, '0010111': 10, '0011111': 4, '1111100': 7, '0010101': 4, '1110101': 6, '1111000': 8, '1111101': 5, '0111011': 11, '1111010': 5, '0000110': 10, '1101011': 5, '1001010': 10, '0000100': 5, '1000111': 6, '1000101': 8, '1001000': 4, '1100111': 5, '1101111': 3, '0100001': 8, '0101000': 6, '1110010': 7, '1011011': 6, '0011100': 4, '0100000': 1}"
vqe_7,1024,'0011110y',"{'1100000': 8, '1010001': 19, '0010010': 9, '1110001': 16, '0001100': 4, '1001010': 14, '0101111': 15, '0100010': 12, '0110010': 16, '0000010': 8, '1000010': 10, '1010111': 2, '1101001': 14, '1111010': 13, '0111000': 25, '0000100': 13, '0000101': 19, '1011111': 8, '0010011': 17, '0110101': 14, '0001110': 19, '1000110': 23, '1100011': 5, '0001111': 15, '0101001': 7, '1100111': 14, '1110110': 13, '0110100': 10, '0100100': 12, '1011010': 12, '0111001': 19, '0111110': 10, '0011001': 17, '1001100': 18, '0111111': 15, '1010101': 5, '0110111': 4, '0001011': 5, '0001001': 11, '1101000': 11, '0111101': 3, '1111111': 6, '1001101': 17, '1101101': 13, '0100101': 13, '1100001': 7, '1011000': 5, '1011101': 9, '1010010': 7, '1100110': 23, '0110011': 17, '0101101': 3, '1011110': 9, '0101110': 16, '1010000': 14, '1001011': 10, '1110111': 10, '0011101': 8, '1000101': 1, '0011110': 10, '0111100': 6, '0010000': 6, '1011100': 7, '1100010': 5, '1101010': 5, '1010100': 10, '1110000': 11, '0001000': 6, '0010100': 8, '1101100': 10, '0110110': 10, '0000011': 9, '0101010': 9, '1011011': 14, '0101011': 9, '0010101': 7, '1000001': 8, '1000000': 7, '0010111': 14, '1000111': 10, '1111110': 3, '0011000': 19, '0000000': 2, '0010110': 13, '1010110': 5, '1111011': 10, '1110100': 8, '0010001': 2, '0011111': 4, '1111100': 10, '1100100': 2, '1111101': 10, '1001001': 8, '1101011': 4, '0100001': 8, '0100011': 5, '0001010': 4, '0101000': 5, '1001000': 4, '1010011': 4, '0101100': 2, '0011100': 3, '0100111': 1, '0011011': 1, '0110001': 1, '1101110': 1, '1110101': 1, '0100000': 1, '0011010': 2, '1000011': 4, '0110000': 1, '1110011': 1, '0000001': 1, '0001101': 1}"
vqe_7,1024,'0011111y',"{'1100000': 8, '1010010': 17, '0010000': 13, '1110011': 15, '0001100': 20, '1001001': 12, '0101111': 3, '0100011': 5, '0110001': 17, '0000001': 8, '1000011': 17, '1010111': 8, '1101010': 9, '1111000': 13, '0111010': 18, '0000111': 19, '0001000': 5, '1011111': 9, '0010001': 10, '0110110': 10, '1100010': 8, '0001101': 16, '0101001': 12, '1100101': 11, '0000110': 13, '1110101': 13, '0110101': 11, '0100111': 14, '1011000': 13, '0111011': 24, '1000100': 18, '0111101': 10, '0011011': 13, '1001110': 14, '0111110': 9, '0110000': 17, '1010101': 5, '0110111': 9, '0001011': 9, '0001010': 11, '1101001': 8, '0111100': 14, '1111111': 11, '1001100': 4, '1001111': 18, '1101110': 13, '0101101': 11, '1100001': 6, '1011101': 5, '1010011': 17, '1101000': 9, '1100100': 24, '1110111': 8, '0101100': 12, '1011110': 11, '1001011': 5, '1000010': 11, '1110110': 6, '0011101': 11, '0001111': 2, '1110010': 11, '1011011': 1, '0101110': 6, '1010100': 11, '0100110': 11, '0010100': 12, '1110000': 1, '0000011': 3, '0001001': 5, '1010001': 4, '0101010': 9, '1011001': 12, '0101011': 6, '1010110': 7, '1011100': 5, '1000000': 4, '0011001': 5, '1000101': 13, '0011100': 9, '0011010': 20, '0000000': 3, '0100010': 8, '0010110': 9, '0110100': 5, '1111001': 11, '1110100': 9, '0011110': 8, '0010101': 8, '1101100': 3, '1000001': 3, '1100011': 7, '1101111': 6, '0010111': 4, '0011111': 4, '0010011': 5, '1001010': 7, '1111100': 4, '0010010': 8, '1011010': 2, '1111110': 8, '0101000': 7, '0001110': 1, '1101011': 7, '1110001': 1, '0110010': 3, '1001000': 9, '0000010': 2, '0100001': 9, '0111111': 6, '1101101': 2, '0100100': 2, '1100110': 1, '0011000': 1, '0100000': 1, '1111101': 1, '1001101': 1, '1010000': 1}"
vqe_7,1024,'0100000y',"{'1100000': 8, '1010001': 8, '0010001': 8, '1110011': 9, '0001100': 9, '1001001': 12, '0101111': 12, '0100011': 7, '0110001': 12, '0000001': 4, '1000011': 13, '1010111': 7, '1101001': 13, '1111001': 6, '0111001': 14, '0000110': 12, '0001000': 8, '1011111': 9, '0010011': 15, '0110110': 13, '0010010': 5, '1100010': 6, '0001111': 7, '0101001': 10, '1100110': 9, '0000101': 6, '1110110': 12, '0110101': 11, '0100110': 7, '0000010': 6, '1011001': 8, '0111010': 11, '1000100': 11, '0111110': 7, '0011011': 9, '1001101': 11, '0111111': 13, '1010101': 4, '0110111': 7, '0001011': 6, '0001001': 7, '0111101': 7, '0111000': 7, '1111111': 8, '1001100': 8, '1001111': 9, '1101110': 10, '0111100': 9, '0100111': 8, '1000010': 9, '0101110': 6, '1100001': 7, '1011101': 6, '1010011': 9, '1101000': 10, '1100100': 7, '1100101': 16, '0110011': 8, '1110111': 7, '0101100': 5, '1011110': 11, '0101101': 12, '1001011': 8, '1001110': 9, '0000111': 7, '0110010': 9, '0011101': 9, '0011110': 10, '1110001': 7, '0001110': 10, '1011000': 6, '0010000': 8, '1011100': 6, '1101010': 6, '1010100': 11, '0100101': 6, '0010100': 9, '1101101': 5, '0001010': 8, '1110000': 5, '0000011': 6, '0011010': 9, '1010000': 9, '0101010': 10, '1011010': 7, '0101011': 6, '1010110': 7, '1000000': 7, '0011000': 11, '1000110': 6, '1111110': 6, '0110000': 6, '1010010': 14, '1000001': 5, '0011001': 11, '0000000': 3, '0100010': 8, '0010110': 11, '0110100': 6, '1111011': 7, '0001101': 13, '1110100': 8, '1101100': 6, '0010111': 11, '1100011': 6, '0100100': 5, '0011111': 4, '1111100': 7, '0010101': 6, '1110101': 6, '1111000': 8, '1111101': 5, '0111011': 11, '1111010': 4, '1101011': 5, '1001010': 10, '0000100': 5, '1000111': 6, '1000101': 8, '1001000': 4, '1100111': 5, '1101111': 3, '0100001': 9, '0101000': 6, '1110010': 7, '1011011': 6, '0011100': 4, '0100000': 1}"
vqe_7,1024,'0100001y',"{'1100000': 8, '1010001': 8, '0010001': 8, '1110011': 9, '0001100': 9, '1001001': 12, '0101111': 12, '0100011': 7, '0110001': 12, '0000001': 4, '1000011': 13, '1010111': 7, '1101001': 13, '1111001': 6, '0111001': 14, '0000110': 12, '0001000': 8, '1011111': 9, '0010011': 15, '0110110': 13, '0010010': 5, '1100010': 6, '0001111': 7, '0101001': 10, '1100110': 9, '0000101': 6, '1110110': 13, '0110101': 11, '0100110': 7, '0000010': 6, '1011001': 8, '0111010': 11, '1000100': 11, '0111110': 7, '0011011': 9, '1001101': 11, '0111111': 13, '1010101': 4, '0110111': 7, '0001011': 6, '0001001': 7, '0111101': 7, '0111000': 7, '1111111': 7, '1001100': 8, '1001111': 9, '1101110': 10, '0111100': 9, '0100111': 8, '1000010': 10, '0101110': 6, '1100001': 7, '1011101': 6, '1010011': 9, '1101000': 10, '1100100': 7, '1100101': 16, '0110011': 8, '1110111': 7, '0101100': 5, '1011110': 11, '0101101': 12, '1001011': 8, '1001110': 9, '0000111': 7, '0110010': 9, '0011101': 9, '0011110': 10, '1110001': 7, '0001110': 10, '1011000': 6, '0010000': 8, '1011100': 6, '1101010': 6, '1010100': 11, '0100101': 6, '0010100': 9, '1101101': 5, '0001010': 8, '1110000': 5, '0000011': 6, '0011010': 9, '1010000': 9, '0101010': 10, '1011010': 7, '0101011': 6, '1010110': 7, '1000000': 7, '0011000': 11, '1000110': 6, '1111110': 7, '0110000': 6, '1010010': 14, '1000001': 4, '0011001': 11, '0000000': 3, '0100010': 8, '0010110': 11, '0110100': 6, '1111011': 7, '0001101': 13, '1110100': 8, '1101100': 6, '0010111': 11, '1100011': 6, '0100100': 5, '0011111': 4, '1111100': 7, '0010101': 6, '1110101': 5, '1111000': 8, '1111101': 5, '0111011': 11, '1111010': 4, '1101011': 5, '1001010': 10, '0000100': 5, '1000111': 6, '1000101': 8, '1001000': 4, '1100111': 5, '1101111': 3, '0100001': 9, '0101000': 6, '1110010': 7, '1011011': 6, '0011100': 4, '0100000': 1}"
vqe_7,1024,'0100010y',"{'1100000': 10, '1010001': 19, '0010010': 11, '1110001': 16, '0001011': 9, '1001001': 9, '0101111': 15, '0100011': 8, '0110010': 16, '0000010': 6, '1000001': 14, '1010111': 7, '1101001': 13, '1111010': 13, '0111000': 18, '0000101': 20, '0001000': 9, '1011111': 8, '0010011': 17, '0110110': 10, '0001110': 20, '1000011': 6, '1100010': 7, '0001111': 14, '0101001': 11, '1100111': 12, '0000100': 12, '1110110': 14, '0110101': 12, '0100101': 11, '0000011': 7, '1011010': 16, '0111001': 24, '1000110': 18, '0111111': 16, '0011001': 14, '1001101': 19, '1010101': 6, '0110111': 5, '0001001': 10, '1101000': 11, '0111110': 11, '1111110': 4, '1001100': 15, '1001010': 11, '1101101': 13, '0111101': 7, '0100111': 3, '1100001': 6, '1011101': 8, '1010010': 4, '1100110': 24, '1010011': 3, '0110011': 17, '1110111': 10, '0101100': 2, '1011110': 8, '0101110': 15, '1010000': 14, '0011101': 7, '0011110': 12, '0010000': 8, '1011011': 11, '1111111': 3, '1101010': 4, '1010100': 13, '1110000': 11, '0100100': 12, '0010100': 9, '1101100': 8, '0101010': 12, '0101011': 6, '0001010': 6, '1011100': 6, '1000000': 9, '0011000': 23, '0101101': 2, '1000111': 12, '0011100': 6, '1111101': 7, '0000000': 2, '0010111': 10, '0110100': 8, '1010110': 5, '1111011': 11, '0100010': 8, '1110100': 9, '0010110': 11, '1001011': 9, '1100011': 5, '0011011': 1, '0011111': 6, '1011000': 2, '1111100': 10, '1110101': 4, '0010101': 4, '0101000': 5, '0111100': 5, '1101011': 5, '1001110': 2, '1001000': 4, '1101110': 3, '1000010': 6, '0100001': 6, '0110000': 2, '0011010': 1, '0100000': 1, '0100110': 1, '0000001': 1, '1100100': 1, '0001101': 1}"
vqe_7,1024,'0100011y',"{'1100000': 7, '1010010': 20, '0010000': 13, '1110011': 15, '0001100': 20, '1001001': 18, '0101111': 9, '0100010': 10, '0110001': 17, '0000001': 8, '1000011': 16, '1010111': 8, '1101010': 10, '1111000': 13, '0111010': 25, '0000110': 13, '0001000': 6, '1011111': 12, '0010001': 10, '0110110': 12, '1000100': 23, '1100011': 6, '0001110': 3, '0101001': 12, '1100101': 18, '1110110': 8, '0110101': 12, '0100110': 11, '1011000': 11, '0111011': 19, '0111101': 10, '0011011': 19, '1001110': 14, '0111110': 9, '0110000': 17, '1010101': 4, '0110111': 8, '0001011': 6, '0001001': 6, '1101001': 11, '0111100': 11, '1111111': 11, '1001011': 8, '1001111': 18, '1101110': 13, '0100111': 14, '0101101': 14, '1100010': 8, '1011101': 7, '1010011': 16, '1101000': 8, '1100100': 19, '0101100': 11, '1011110': 9, '0000111': 18, '1110111': 6, '0011101': 10, '0001111': 2, '1110010': 13, '0001101': 15, '1011100': 5, '1010100': 7, '0010100': 14, '0001010': 7, '1110000': 2, '0000010': 3, '0011010': 19, '1010001': 5, '0101010': 7, '1011001': 13, '0101011': 5, '1000010': 7, '1010110': 6, '1000000': 4, '0010111': 10, '1000101': 11, '0000000': 5, '0010110': 10, '0110100': 5, '1111001': 12, '1110100': 7, '0011110': 9, '0010101': 10, '1101011': 8, '1101111': 5, '1010000': 3, '1110101': 9, '0100101': 1, '0011111': 2, '1001010': 8, '1111101': 4, '0010011': 5, '0010010': 4, '1111110': 9, '1111100': 3, '0000011': 4, '0110011': 2, '1001000': 6, '0100001': 11, '0111111': 4, '0100011': 4, '1101100': 2, '0101000': 6, '1100001': 4, '1011010': 2, '0011000': 1, '0011100': 4, '0110010': 1, '1000001': 2, '0100000': 1, '1001100': 1, '1100111': 1, '0011001': 1, '0111001': 1, '1101101': 1, '1100110': 1}"
vqe_7,1024,'0100100y',"{'1100000': 8, '1010001': 8, '0010001': 8, '1110011': 9, '0001100': 9, '1001001': 12, '0101111': 12, '0100011': 7, '0110001': 12, '0000001': 4, '1000011': 13, '1010111': 7, '1101001': 13, '1111001': 6, '0111001': 14, '0000110': 12, '0001000': 8, '1011111': 9, '0010011': 15, '0110110': 13, '0010010': 5, '1100010': 6, '0001111': 7, '0101001': 10, '1100110': 9, '0000101': 6, '1110110': 13, '0110101': 11, '0100110': 7, '0000010': 6, '1011001': 8, '0111010': 11, '1000100': 11, '0111110': 7, '0011011': 9, '1001101': 11, '0111111': 13, '1010101': 4, '0110111': 7, '0001011': 6, '0001001': 7, '0111101': 7, '0111000': 7, '1111111': 7, '1001100': 8, '1001111': 9, '1101110': 10, '0111100': 9, '0100111': 8, '1000010': 10, '0101110': 6, '1100001': 7, '1011101': 6, '1010011': 9, '1101000': 10, '1100100': 7, '1100101': 16, '0110011': 8, '1110111': 7, '0101100': 5, '1011110': 11, '0101101': 12, '1001011': 8, '1001110': 9, '0000111': 7, '0110010': 9, '0011101': 9, '0011110': 10, '1110001': 7, '0001110': 10, '1011000': 6, '0010000': 8, '1011100': 6, '1101010': 6, '1010100': 11, '0100101': 6, '0010100': 9, '1101101': 5, '0001010': 8, '1110000': 5, '0000011': 6, '0011010': 9, '1010000': 9, '0101010': 10, '1011010': 7, '0101011': 6, '1010110': 7, '1000000': 7, '0011000': 11, '1000110': 6, '1111110': 7, '0110000': 6, '1010010': 14, '1000001': 4, '0011001': 11, '0000000': 3, '0100010': 8, '0010110': 11, '0110100': 6, '1111011': 7, '0001101': 13, '1110100': 8, '1101100': 6, '0010111': 11, '1100011': 6, '0100100': 5, '0011111': 4, '1111100': 7, '0010101': 6, '1110101': 5, '1111000': 8, '1111101': 5, '0111011': 11, '1111010': 4, '1101011': 5, '1001010': 10, '0000100': 5, '1000111': 6, '1000101': 8, '1001000': 4, '1100111': 5, '1101111': 3, '0100001': 9, '0101000': 6, '1110010': 7, '1011011': 6, '0011100': 4, '0100000': 1}"
vqe_7,1024,'0100101y',"{'1100000': 8, '1010001': 8, '0010001': 8, '1110011': 9, '0001100': 9, '1001001': 12, '0101111': 12, '0100011': 7, '0110001': 12, '0000001': 4, '1000011': 13, '1010111': 7, '1101001': 13, '1111001': 6, '0111001': 14, '0000110': 12, '0001000': 8, '1011111': 9, '0010011': 15, '0110110': 13, '0010010': 5, '1100010': 6, '0001111': 7, '0101001': 10, '1100110': 9, '0000101': 6, '1110110': 12, '0110101': 11, '0100110': 7, '0000010': 6, '1011001': 8, '0111010': 11, '1000100': 11, '0111110': 7, '0011011': 9, '1001101': 11, '0111111': 13, '1010101': 4, '0110111': 7, '0001011': 6, '0001001': 7, '0111101': 7, '0111000': 7, '1111111': 8, '1001100': 8, '1001111': 9, '1101110': 10, '0111100': 9, '0100111': 8, '1000010': 9, '0101110': 6, '1100001': 7, '1011101': 6, '1010011': 9, '1101000': 10, '1100100': 7, '1100101': 16, '0110011': 8, '1110111': 7, '0101100': 5, '1011110': 11, '0101101': 12, '1001011': 8, '1001110': 9, '0000111': 7, '0110010': 9, '0011101': 9, '0011110': 10, '1110001': 7, '0001110': 10, '1011000': 6, '0010000': 8, '1011100': 6, '1101010': 6, '1010100': 11, '0100101': 6, '0010100': 9, '1101101': 5, '0001010': 8, '1110000': 5, '0000011': 6, '0011010': 9, '1010000': 9, '0101010': 10, '1011010': 7, '0101011': 6, '1010110': 7, '1000000': 7, '0011000': 11, '1000110': 6, '1111110': 6, '0110000': 6, '1010010': 14, '1000001': 5, '0011001': 11, '0000000': 3, '0100010': 8, '0010110': 11, '0110100': 6, '1111011': 7, '0001101': 13, '1110100': 8, '1101100': 6, '0010111': 11, '1100011': 6, '0100100': 5, '0011111': 4, '1111100': 7, '0010101': 6, '1110101': 6, '1111000': 8, '1111101': 5, '0111011': 11, '1111010': 4, '1101011': 5, '1001010': 10, '0000100': 5, '1000111': 6, '1000101': 8, '1001000': 4, '1100111': 5, '1101111': 3, '0100001': 9, '0101000': 6, '1110010': 7, '1011011': 6, '0011100': 4, '0100000': 1}"
vqe_7,1024,'0100110y',"{'1100000': 7, '1010010': 20, '0010000': 13, '1110011': 15, '0001100': 20, '1001001': 18, '0101111': 9, '0100010': 10, '0110001': 19, '0000001': 8, '1000011': 16, '1010111': 8, '1101010': 10, '1111000': 13, '0111010': 25, '0000110': 13, '0001000': 6, '1011111': 10, '0010010': 5, '0110110': 12, '0010001': 9, '1000100': 23, '1100011': 6, '0001110': 2, '0101001': 12, '1100101': 18, '1110110': 8, '0110101': 12, '0100110': 11, '1011000': 11, '0111011': 19, '0111101': 10, '0011011': 19, '1001110': 14, '0111110': 9, '0110000': 15, '1010101': 4, '0110111': 8, '0001011': 6, '0001001': 6, '1101001': 10, '0111100': 11, '1111111': 11, '1001011': 8, '1001111': 18, '1101110': 13, '0100111': 13, '0101101': 14, '1100010': 8, '1011101': 7, '1010011': 16, '1101000': 9, '1100100': 19, '0101100': 11, '1011110': 11, '0000111': 18, '1110111': 6, '0011101': 10, '0001111': 3, '1110010': 13, '0001101': 15, '1011100': 5, '1010100': 7, '0010100': 13, '0001010': 7, '1110000': 2, '0000010': 3, '0011010': 19, '1010001': 5, '0101010': 6, '1011001': 13, '0101011': 6, '0010101': 11, '1000010': 7, '1010110': 6, '1000000': 4, '0010111': 10, '1000101': 11, '0000000': 5, '0010110': 10, '0110100': 5, '1111001': 12, '1110100': 7, '0011110': 9, '1101011': 8, '1101111': 5, '1010000': 3, '1110101': 9, '0100101': 1, '0011111': 2, '1001010': 8, '1111101': 4, '0010011': 5, '1111110': 9, '1111100': 3, '0000011': 4, '0110011': 2, '1001000': 6, '0100001': 11, '0111111': 4, '0100011': 4, '1101100': 2, '0101000': 7, '1100001': 4, '1011010': 2, '0011000': 1, '0011100': 4, '0110010': 1, '1000001': 2, '0100000': 1, '1001100': 1, '1100111': 1, '0011001': 1, '0111001': 1, '1101101': 1, '1100110': 1}"
vqe_7,1024,'0100111y',"{'1100000': 10, '1010001': 19, '0010010': 11, '1110001': 16, '0001011': 9, '1001001': 9, '0101111': 15, '0100011': 8, '0110010': 17, '0000010': 6, '1000001': 14, '1010111': 7, '1101001': 13, '1111010': 13, '0111000': 18, '0000101': 20, '0001000': 9, '1011111': 8, '0010011': 17, '0110110': 10, '0001110': 20, '1000011': 6, '1100010': 7, '0001111': 14, '0101001': 11, '1100111': 12, '0000100': 12, '1110110': 14, '0110101': 12, '0100101': 11, '0000011': 7, '1011010': 16, '0111001': 24, '1000110': 18, '0111111': 16, '0011001': 14, '1001101': 19, '1010101': 6, '0110111': 5, '0001001': 10, '1101000': 11, '0111110': 11, '1111110': 4, '1001100': 15, '1001010': 11, '1101101': 13, '0111101': 7, '0100111': 3, '1100001': 6, '1011101': 8, '1010010': 4, '1100110': 24, '1010011': 3, '0110011': 16, '1110111': 10, '0101100': 2, '1011110': 8, '0101110': 15, '1010000': 14, '0011101': 7, '0011110': 13, '0010000': 8, '1011011': 11, '1111111': 3, '1101010': 4, '1010100': 13, '1110000': 11, '0100100': 12, '0010100': 9, '1101100': 8, '0101010': 12, '0101011': 6, '0001010': 6, '1011100': 6, '1000000': 9, '0011000': 23, '0101101': 2, '1000111': 12, '0011100': 6, '1111101': 7, '0000000': 2, '0010111': 10, '0110100': 8, '1010110': 5, '1111011': 11, '0100010': 8, '1110100': 9, '0010110': 11, '1001011': 9, '1100011': 5, '0011011': 1, '0011111': 5, '1011000': 2, '1111100': 10, '1110101': 4, '0010101': 4, '0101000': 5, '0111100': 5, '1101011': 5, '1001111': 1, '1001000': 4, '1101110': 3, '1000010': 6, '0100001': 6, '0110000': 2, '0011010': 1, '0100000': 1, '0100110': 1, '0000001': 1, '1001110': 1, '1100100': 1, '0001101': 1}"
vqe_7,1024,'0101000y',"{'1100000': 8, '1010001': 8, '0010001': 8, '1110011': 9, '0001100': 9, '1001001': 12, '0101111': 12, '0100011': 7, '0110001': 12, '0000001': 4, '1000011': 13, '1010111': 7, '1101001': 13, '1111001': 6, '0111001': 14, '0000110': 11, '0001000': 8, '1011111': 9, '0010011': 15, '0110110': 13, '0010010': 5, '1100010': 6, '0001111': 7, '0101001': 10, '1100110': 9, '0000101': 6, '1110110': 13, '0110101': 11, '0100110': 7, '0000010': 6, '1011001': 8, '0111010': 11, '1000100': 11, '0111110': 7, '0011011': 9, '1001101': 11, '0111111': 13, '1010101': 4, '0110111': 7, '0001011': 6, '0001001': 7, '0111101': 7, '0111000': 7, '1111111': 7, '1001100': 8, '1001111': 9, '1101110': 10, '0111100': 9, '0100111': 8, '1000010': 10, '0101110': 6, '1100001': 7, '1011101': 6, '1010011': 9, '1101000': 10, '1100100': 7, '1100101': 16, '0110011': 8, '1110111': 7, '0101100': 5, '1011110': 11, '0101101': 12, '1001011': 8, '1001110': 9, '0000111': 8, '0110010': 9, '0011101': 9, '0011110': 10, '1110001': 7, '0001110': 10, '1011000': 6, '0010000': 8, '1011100': 6, '1101010': 6, '1010100': 11, '0100101': 6, '0010100': 9, '1101101': 5, '0001010': 8, '1110000': 5, '0000011': 6, '0011010': 9, '1010000': 9, '0101010': 10, '1011010': 7, '0101011': 6, '1010110': 7, '1000000': 7, '0011000': 11, '1000110': 6, '1111110': 7, '0110000': 6, '1010010': 14, '1000001': 4, '0011001': 11, '0000000': 3, '0100010': 8, '0010110': 11, '0110100': 6, '1111011': 7, '0001101': 13, '1110100': 8, '1101100': 6, '0010111': 11, '1100011': 6, '0100100': 5, '0011111': 4, '1111100': 7, '0010101': 6, '1110101': 5, '1111000': 8, '1111101': 5, '0111011': 11, '1111010': 4, '1101011': 5, '1001010': 10, '0000100': 5, '1000111': 6, '1000101': 8, '1001000': 4, '1100111': 5, '1101111': 3, '0100001': 9, '0101000': 6, '1110010': 7, '1011011': 6, '0011100': 4, '0100000': 1}"
vqe_7,1024,'0101001y',"{'1100000': 8, '1010001': 8, '0010001': 8, '1110011': 9, '0001100': 9, '1001001': 12, '0101111': 12, '0100011': 7, '0110001': 12, '0000001': 4, '1000011': 13, '1010111': 7, '1101001': 13, '1111001': 6, '0111001': 14, '0000110': 11, '0001000': 8, '1011111': 9, '0010011': 15, '0110110': 13, '0010010': 5, '1100010': 6, '0001111': 7, '0101001': 10, '1100110': 10, '0000101': 6, '1110110': 11, '0110101': 11, '0100110': 7, '0000010': 6, '1011001': 8, '0111010': 11, '1000100': 11, '0111110': 7, '0011011': 9, '1001101': 11, '0111111': 13, '1010101': 5, '0110111': 7, '0001011': 6, '0001001': 7, '0111101': 7, '0111000': 7, '1111111': 8, '1001100': 8, '1001111': 9, '1101110': 9, '0111100': 9, '0100111': 8, '1000010': 9, '0101110': 6, '1100001': 7, '1011101': 6, '1010011': 9, '1101000': 10, '1100100': 7, '1100101': 15, '0110011': 8, '1110111': 7, '0101100': 6, '1011110': 11, '0101101': 11, '1001011': 8, '1001110': 9, '0000111': 8, '0110010': 9, '0011101': 9, '0011110': 10, '1110001': 7, '0001110': 9, '1011000': 6, '0010000': 8, '1011100': 6, '1101010': 6, '1010100': 11, '0100101': 6, '0010100': 9, '1101101': 6, '0001010': 8, '1110000': 5, '0000011': 6, '0011010': 9, '1010000': 9, '0101010': 10, '1011010': 8, '0101011': 6, '1000000': 7, '0011000': 11, '1000111': 7, '1111110': 6, '0110000': 6, '1010010': 14, '1000001': 5, '0011001': 11, '0000000': 3, '0100010': 7, '0010110': 11, '0110100': 6, '1010110': 6, '1111011': 7, '0001101': 14, '1110100': 8, '1101100': 6, '0010111': 11, '1100011': 6, '0100100': 5, '0011111': 4, '1000110': 5, '1111100': 6, '0010101': 6, '1110101': 7, '1111000': 8, '1111101': 6, '0111011': 11, '1111010': 4, '1101011': 5, '1001010': 10, '0000100': 5, '1000101': 8, '1001000': 4, '1100111': 5, '1101111': 3, '0100001': 10, '0101000': 6, '1110010': 7, '1011011': 5, '0011100': 4, '0100000': 1}"
