file,shots,input,counts
qaoa_6,1024,'111011x',"{'110111': 272, '110100': 19, '010101': 87, '110010': 84, '100011': 89, '011111': 20, '100101': 111, '000001': 6, '101111': 43, '111011': 10, '001011': 17, '001110': 5, '100000': 13, '000010': 5, '101001': 21, '010110': 67, '010011': 9, '010000': 16, '100110': 4, '111110': 20, '111000': 13, '001101': 6, '011001': 10, '011010': 14, '000100': 5, '101100': 9, '101010': 8, '110001': 11, '111101': 13, '000111': 4, '001000': 5, '011100': 8}"
qaoa_6,1024,'111100x',"{'011110': 31, '010111': 26, '000110': 89, '110000': 8, '001111': 377, '001100': 7, '000000': 16, '011011': 31, '101011': 24, '111010': 12, '000101': 36, '100100': 9, '100111': 45, '000011': 12, '110110': 24, '001010': 77, '111111': 19, '101101': 24, '100001': 6, '011101': 27, '011000': 18, '010001': 7, '101110': 22, '001001': 45, '101000': 1, '010010': 1, '111100': 13, '110011': 7, '111001': 7, '110101': 3}"
qaoa_6,1024,'111101x',"{'101111': 293, '001011': 9, '110111': 35, '000111': 91, '101100': 14, '100110': 102, '010110': 17, '000010': 8, '101010': 80, '111011': 18, '101001': 66, '001101': 95, '001000': 16, '011111': 18, '111000': 18, '011010': 9, '111110': 14, '110001': 9, '011100': 10, '100101': 4, '001110': 9, '010000': 10, '110100': 8, '011001': 12, '000100': 9, '100000': 10, '000001': 3, '111101': 19, '010011': 8, '110010': 3, '010101': 5, '100011': 2}"
qaoa_6,1024,'111110x',"{'011111': 300, '001011': 88, '110111': 26, '010110': 76, '010101': 42, '011010': 109, '000010': 8, '101010': 24, '111011': 31, '001000': 18, '001101': 95, '100011': 12, '100110': 13, '000111': 10, '111110': 14, '110001': 9, '011100': 14, '100000': 5, '100101': 22, '001110': 9, '010000': 10, '101100': 9, '110100': 8, '101111': 12, '000100': 9, '000001': 3, '111101': 19, '010011': 5, '111000': 14, '110010': 3, '101001': 3, '011001': 4}"
qaoa_6,1024,'111111x',"{'111111': 247, '111001': 9, '010100': 16, '001100': 6, '110101': 7, '100100': 38, '011101': 54, '100111': 45, '000000': 9, '101101': 60, '111010': 58, '110110': 67, '101011': 77, '000011': 26, '000101': 18, '010111': 70, '001111': 8, '010010': 16, '011000': 36, '101000': 15, '001010': 4, '001001': 16, '111100': 35, '100010': 13, '011011': 31, '000110': 4, '011110': 5, '100001': 8, '010001': 10, '101110': 6, '110011': 7, '110000': 3}"
qaoa_6,1024,'000000y',"{'110001': 4, '101001': 42, '110000': 4, '000101': 34, '111110': 5, '000000': 80, '100111': 15, '010110': 41, '010010': 27, '100010': 39, '101011': 28, '110110': 34, '111111': 84, '011011': 27, '101111': 7, '011000': 16, '000010': 7, '110010': 34, '010100': 28, '110101': 5, '101110': 6, '010111': 33, '011100': 1, '011101': 34, '001101': 39, '011110': 10, '101010': 42, '101000': 33, '111010': 22, '101101': 27, '110011': 10, '010101': 37, '111100': 14, '000011': 20, '010011': 1, '001000': 10, '001100': 2, '011010': 1, '100000': 4, '001001': 34, '100100': 11, '001010': 10, '111101': 4, '111011': 3, '000111': 2, '111001': 4, '100001': 3, '001111': 2, '000110': 7, '001110': 2, '110111': 2, '100110': 4, '100011': 2, '111000': 3, '110100': 2, '000100': 2, '010001': 6, '011111': 5, '000001': 3, '001011': 3, '101100': 1, '010000': 1, '011001': 1}"
qaoa_6,1024,'000001y',"{'101110': 6, '101000': 16, '101101': 42, '001001': 49, '111001': 9, '000101': 20, '100010': 14, '011001': 2, '010010': 36, '011010': 26, '000000': 31, '100000': 65, '101010': 32, '110110': 39, '111110': 9, '011111': 80, '000010': 13, '011101': 16, '000110': 8, '110001': 4, '001000': 17, '010101': 33, '110100': 24, '111010': 21, '011100': 17, '010100': 17, '101011': 18, '001100': 10, '100101': 28, '110101': 16, '111111': 37, '100100': 11, '100011': 18, '010111': 13, '101111': 8, '101001': 20, '110011': 14, '011011': 14, '111101': 14, '010110': 15, '001110': 5, '010000': 13, '111000': 11, '000111': 20, '110000': 2, '110111': 8, '010011': 1, '001011': 28, '001101': 10, '001010': 13, '111011': 2, '110010': 7, '000100': 2, '010001': 3, '000001': 13, '101100': 1, '100111': 1, '111100': 1, '011000': 1}"
qaoa_6,1024,'000010y',"{'101111': 58, '101001': 43, '000110': 8, '111010': 39, '000101': 52, '100110': 26, '010110': 36, '010000': 54, '010111': 25, '000000': 31, '100010': 53, '101100': 9, '110110': 26, '111110': 9, '011101': 59, '000010': 13, '000111': 32, '011001': 30, '110001': 4, '010100': 15, '110100': 17, '111011': 15, '010010': 11, '101101': 15, '011110': 5, '001100': 10, '101000': 25, '011111': 15, '101011': 10, '000100': 16, '111111': 37, '100111': 15, '111001': 10, '010011': 11, '110011': 14, '011000': 14, '111101': 14, '001110': 5, '110000': 2, '101010': 14, '111000': 17, '001011': 17, '010101': 11, '100000': 7, '001010': 10, '001101': 10, '100001': 4, '001001': 22, '110010': 7, '000001': 13, '110111': 1, '110101': 5, '011010': 1, '100011': 1, '111100': 1}"
qaoa_6,1024,'000011y',"{'110000': 45, '101001': 18, '000111': 11, '111011': 11, '000100': 10, '100110': 28, '010110': 17, '001111': 33, '010111': 18, '000000': 12, '100000': 35, '101111': 29, '110110': 34, '111101': 44, '011010': 29, '000010': 49, '011001': 29, '000101': 36, '110011': 15, '010001': 6, '110101': 7, '010000': 29, '011100': 1, '100001': 5, '011111': 39, '001100': 15, '100111': 10, '101011': 16, '111111': 19, '101000': 19, '111000': 13, '110010': 10, '101010': 23, '110100': 23, '010101': 17, '011000': 11, '001101': 16, '111010': 23, '000110': 9, '001001': 38, '000001': 12, '001011': 19, '010100': 16, '101100': 2, '001010': 11, '100101': 22, '011011': 14, '101101': 1, '111110': 14, '110111': 6, '010010': 2, '111001': 5, '001000': 14, '100100': 8, '100010': 6, '011110': 5, '100011': 1, '101110': 4, '011101': 5, '001110': 1, '010011': 2, '111100': 1, '110001': 1}"
qaoa_6,1024,'000100y',"{'110000': 8, '101000': 21, '001000': 75, '111010': 37, '000101': 54, '100011': 29, '011000': 17, '010010': 22, '011010': 29, '000000': 31, '100001': 14, '101010': 9, '110111': 61, '111110': 14, '011101': 56, '000010': 9, '101110': 8, '011100': 32, '100010': 45, '110010': 8, '010110': 37, '101111': 1, '111011': 14, '010100': 19, '101011': 19, '011111': 18, '001011': 11, '100101': 28, '101001': 35, '000100': 12, '011110': 10, '111111': 37, '100111': 14, '010111': 12, '110001': 5, '101101': 21, '110100': 10, '110110': 20, '111101': 9, '100100': 1, '000001': 17, '001101': 13, '101100': 10, '001001': 18, '100000': 10, '010011': 8, '001110': 7, '001010': 1, '000111': 2, '000110': 2, '111000': 2, '001111': 4, '110101': 2, '010101': 8, '111001': 3, '110011': 2, '010001': 1, '010000': 1, '111100': 1}"
qaoa_6,1024,'000101y',"{'101100': 7, '100101': 77, '001001': 32, '110111': 37, '001000': 55, '100010': 33, '011010': 64, '010100': 23, '000001': 12, '100000': 53, '101000': 33, '110100': 13, '111100': 16, '011110': 9, '000010': 15, '000011': 20, '101011': 28, '011101': 43, '110001': 9, '010111': 34, '110010': 40, '111010': 6, '011111': 58, '001101': 40, '100110': 7, '000101': 6, '110011': 7, '111111': 11, '100011': 14, '110110': 27, '101110': 3, '011011': 8, '111011': 4, '001111': 5, '010000': 6, '101010': 6, '110000': 4, '110101': 6, '101111': 2, '000100': 4, '000111': 6, '011001': 10, '001010': 10, '100111': 2, '001110': 10, '100100': 3, '000000': 5, '001100': 6, '011100': 7, '111101': 13, '001011': 12, '010010': 7, '011000': 6, '111000': 8, '010110': 5, '010011': 3, '100001': 4, '111110': 14, '010101': 3, '111001': 3, '101001': 5, '101101': 3, '000110': 1, '010001': 1}"
qaoa_6,1024,'000110y',"{'101111': 18, '101001': 46, '001001': 9, '111001': 13, '000110': 18, '100111': 69, '010111': 14, '010010': 9, '011000': 70, '000000': 21, '100001': 16, '101010': 25, '110011': 22, '111101': 11, '011011': 9, '000001': 10, '000011': 6, '001010': 21, '100010': 24, '011010': 11, '110000': 13, '001000': 22, '101110': 22, '010101': 32, '110010': 40, '111011': 16, '010100': 9, '011101': 22, '011111': 16, '001101': 40, '000101': 15, '000100': 11, '011110': 12, '111111': 32, '110110': 11, '010110': 35, '111100': 4, '101000': 11, '001111': 16, '010000': 15, '111000': 6, '101101': 8, '110111': 12, '001011': 10, '110101': 13, '101011': 11, '100000': 8, '100101': 1, '010001': 15, '001100': 19, '111010': 16, '011100': 8, '001110': 3, '010011': 4, '100100': 5, '000010': 15, '111110': 5, '000111': 7, '110100': 4, '100110': 6, '100011': 5, '011001': 2, '101100': 4, '110001': 1}"
qaoa_6,1024,'000111y',"{'110010': 30, '100111': 35, '001001': 48, '111000': 42, '000111': 37, '100010': 19, '011000': 36, '001111': 20, '000010': 11, '100000': 48, '101101': 7, '110101': 50, '111010': 7, '011110': 28, '000100': 13, '011101': 17, '001000': 30, '010011': 13, '011010': 18, '010001': 15, '101110': 17, '011111': 50, '001011': 11, '100110': 12, '101011': 15, '111111': 6, '100101': 17, '100011': 9, '110110': 30, '110000': 23, '101001': 7, '110100': 13, '010110': 4, '010111': 12, '000110': 5, '011001': 9, '110001': 5, '001101': 25, '110111': 19, '010000': 9, '011011': 5, '000011': 6, '001010': 49, '010100': 14, '101100': 8, '100001': 11, '001100': 8, '111110': 5, '101000': 14, '000000': 2, '111011': 13, '011100': 6, '110011': 7, '111101': 10, '111100': 5, '000101': 12, '100100': 2, '111001': 5, '101111': 6, '001110': 6, '010010': 6, '101010': 1, '000001': 1}"
qaoa_6,1024,'001000y',"{'110000': 8, '101010': 44, '000101': 10, '111011': 56, '000100': 71, '100110': 25, '010101': 37, '010010': 36, '010110': 15, '000000': 31, '100010': 22, '101101': 40, '110110': 59, '111110': 14, '011011': 24, '000010': 9, '101111': 17, '000111': 20, '011001': 24, '100011': 19, '110010': 8, '010011': 28, '010111': 25, '011100': 16, '011101': 19, '001001': 59, '101001': 15, '011110': 12, '101100': 17, '111111': 37, '101000': 19, '111010': 13, '110001': 5, '101110': 9, '101011': 17, '111101': 9, '010100': 11, '000001': 17, '001101': 13, '110111': 8, '001000': 11, '100001': 5, '100100': 11, '001010': 4, '010001': 11, '001110': 7, '011010': 1, '111000': 9, '110101': 4, '001111': 4, '100111': 3, '010000': 8, '011111': 3, '110011': 2, '100000': 2, '111100': 1}"
qaoa_6,1024,'001001y',"{'101111': 11, '101000': 12, '101110': 13, '001001': 11, '111001': 19, '000101': 11, '100100': 67, '011000': 12, '010010': 21, '011011': 73, '000000': 21, '100001': 26, '101010': 32, '110011': 22, '111101': 11, '011100': 7, '000001': 10, '000011': 6, '001010': 20, '000110': 22, '110000': 13, '001000': 14, '010101': 32, '110010': 40, '111011': 23, '011101': 17, '011111': 25, '001101': 40, '011010': 6, '101001': 40, '000100': 19, '011110': 19, '111111': 32, '100110': 5, '110110': 16, '010111': 7, '101101': 19, '111100': 4, '010110': 34, '100111': 7, '001111': 16, '010000': 12, '101100': 3, '111000': 4, '110101': 10, '010100': 9, '110111': 5, '001011': 9, '100000': 15, '011001': 3, '001100': 19, '111010': 10, '001110': 3, '010001': 3, '100011': 5, '000010': 15, '100010': 12, '101011': 8, '111110': 5, '100101': 4, '110100': 4, '000111': 7, '010011': 3, '110001': 1}"
qaoa_6,1024,'001010y',"{'101111': 46, '101011': 45, '000101': 33, '111011': 50, '000100': 51, '100110': 63, '010110': 12, '010000': 41, '010111': 32, '000001': 12, '100101': 13, '101101': 30, '110100': 11, '111100': 16, '011001': 78, '000010': 15, '000011': 20, '000110': 6, '110001': 9, '010011': 13, '110010': 40, '010010': 26, '011100': 7, '001101': 40, '101000': 30, '011101': 9, '110011': 7, '011011': 5, '111111': 11, '100111': 7, '111010': 22, '011010': 9, '100100': 8, '010101': 3, '010100': 38, '101001': 5, '001111': 5, '101110': 5, '110000': 4, '110110': 4, '000111': 14, '111001': 5, '101010': 9, '001000': 9, '100011': 6, '100000': 4, '001110': 10, '000000': 5, '001100': 6, '011000': 4, '101100': 6, '111101': 13, '001011': 10, '111000': 8, '100010': 2, '010001': 4, '111110': 14, '001001': 2, '110101': 1, '110111': 3, '011111': 5, '100001': 1, '001010': 1, '011110': 1}"
qaoa_6,1024,'001011y',"{'110010': 30, '101100': 10, '000110': 49, '111001': 32, '000101': 38, '100100': 28, '010100': 12, '001111': 20, '010111': 17, '000010': 11, '100001': 21, '101111': 35, '110101': 11, '111011': 17, '011011': 39, '000100': 22, '001000': 24, '000111': 7, '100010': 7, '010000': 39, '110100': 48, '111010': 42, '011010': 13, '011100': 18, '100011': 18, '011110': 18, '001011': 50, '101000': 18, '011111': 15, '101110': 16, '111111': 6, '100110': 17, '101010': 5, '111000': 11, '010011': 6, '110000': 23, '101101': 25, '011001': 17, '010010': 18, '101011': 8, '011000': 1, '110001': 5, '001101': 25, '011101': 7, '100111': 1, '110110': 5, '110111': 13, '000011': 6, '010001': 17, '001001': 7, '100000': 7, '001100': 8, '111110': 5, '010101': 4, '000000': 2, '001010': 8, '110011': 7, '111101': 10, '111100': 5, '100101': 10, '001110': 6, '101001': 2, '010110': 1, '000001': 1}"
qaoa_6,1024,'001100y',"{'110000': 17, '101000': 23, '001000': 39, '111011': 33, '000100': 42, '100101': 31, '011000': 10, '010010': 27, '011001': 29, '000000': 12, '100010': 41, '101011': 13, '110011': 59, '111110': 43, '011100': 21, '000001': 45, '101111': 9, '011010': 31, '110010': 9, '010100': 17, '111101': 15, '010011': 11, '101100': 15, '011101': 36, '011110': 9, '001100': 60, '100110': 29, '011111': 13, '101010': 11, '011011': 6, '000010': 16, '111111': 19, '100111': 7, '110111': 28, '010111': 19, '101101': 24, '101001': 24, '010110': 13, '101110': 10, '001110': 2, '000101': 2, '001111': 18, '000110': 8, '110101': 3, '111010': 1, '010101': 18, '100000': 7, '100011': 11, '001101': 8, '100001': 5, '001010': 2, '110100': 1, '110110': 2, '100100': 5, '010001': 8, '111100': 1, '111000': 1, '010000': 2, '001011': 1, '110001': 1, '001001': 1}"
qaoa_6,1024,'001101y',"{'101111': 17, '100100': 38, '001001': 19, '110111': 40, '001000': 47, '100010': 43, '011011': 35, '010011': 33, '011100': 13, '000001': 9, '100000': 22, '101010': 6, '110011': 28, '111001': 16, '011110': 55, '000101': 8, '000110': 20, '101110': 4, '001010': 16, '011101': 46, '100001': 45, '110000': 7, '101101': 10, '010111': 9, '110010': 38, '111000': 14, '101100': 37, '011111': 27, '001101': 39, '100011': 14, '100110': 5, '000111': 11, '111111': 6, '110101': 14, '010100': 11, '100101': 24, '011010': 14, '001111': 6, '010000': 18, '101011': 9, '001100': 31, '110110': 9, '000011': 6, '011001': 10, '100111': 1, '001110': 7, '111110': 13, '000000': 2, '101000': 6, '111011': 8, '001011': 9, '111010': 5, '110100': 7, '111101': 2, '110001': 4, '111100': 5, '000100': 5, '000010': 3, '010010': 6, '010101': 3, '101001': 1, '011000': 3, '010001': 2, '010110': 3}"
qaoa_6,1024,'001110y',"{'101111': 21, '101000': 14, '001010': 13, '111001': 16, '000110': 22, '100101': 14, '011000': 37, '010001': 35, '000001': 9, '100010': 13, '101101': 32, '110011': 28, '111011': 36, '011100': 50, '000100': 38, '001011': 17, '011010': 9, '110000': 7, '001000': 9, '101110': 42, '010010': 40, '110010': 38, '111010': 19, '011001': 22, '100011': 35, '011111': 22, '001101': 39, '100111': 35, '000101': 15, '011110': 4, '111111': 6, '100110': 17, '110101': 16, '011101': 10, '100001': 8, '010111': 11, '101011': 11, '010100': 9, '010101': 1, '001111': 6, '001001': 10, '010000': 20, '111000': 7, '000111': 11, '010110': 7, '101100': 11, '110111': 7, '001100': 31, '011011': 4, '110110': 3, '000011': 6, '010011': 7, '100000': 13, '001110': 7, '111110': 13, '101001': 11, '000000': 2, '110100': 9, '111101': 2, '110001': 4, '111100': 5, '100100': 4, '000010': 3, '101010': 1}"
qaoa_6,1024,'001111y',"{'110001': 37, '100111': 41, '001010': 8, '111001': 13, '000110': 11, '100100': 26, '011000': 37, '001111': 17, '011001': 20, '000001': 5, '100001': 16, '101110': 12, '110010': 71, '111100': 29, '011011': 44, '000011': 35, '000100': 16, '001011': 10, '000111': 13, '100010': 6, '001000': 21, '010011': 12, '111011': 20, '011010': 20, '010000': 15, '000010': 9, '101111': 16, '011100': 14, '100011': 17, '011111': 22, '001101': 71, '100110': 19, '101011': 4, '011110': 12, '111110': 12, '100101': 21, '110101': 12, '010001': 9, '110000': 16, '101001': 8, '010110': 4, '010111': 8, '001110': 30, '110111': 15, '001001': 8, '110011': 16, '101010': 11, '001100': 25, '110100': 7, '010100': 9, '010101': 5, '000101': 5, '100000': 13, '101100': 8, '111000': 9, '000000': 2, '111101': 10, '111010': 3, '011101': 4, '111111': 1, '101000': 8, '101101': 1, '010010': 5}"
qaoa_6,1024,'010000y',"{'110010': 37, '101011': 54, '000101': 25, '111101': 64, '000010': 71, '101000': 50, '010101': 15, '001110': 5, '010110': 14, '000000': 31, '100010': 16, '101101': 11, '111000': 24, '011001': 16, '010111': 54, '110100': 19, '000011': 14, '010011': 3, '110110': 27, '010000': 13, '101111': 15, '011010': 21, '100101': 16, '011111': 18, '001011': 22, '011101': 15, '111111': 37, '101001': 15, '111010': 19, '010001': 8, '010100': 46, '110011': 4, '110111': 11, '101010': 11, '100001': 9, '001100': 5, '101110': 6, '000100': 11, '110000': 7, '111100': 9, '000111': 27, '001001': 27, '110001': 4, '100000': 10, '001000': 13, '100110': 12, '011110': 7, '001101': 27, '001010': 1, '111110': 2, '111011': 5, '001111': 6, '110101': 2, '011100': 2, '010010': 8, '100100': 2, '000001': 1}"
qaoa_6,1024,'010001y',"{'101111': 17, '101000': 42, '001001': 6, '111010': 30, '000101': 28, '100010': 39, '011000': 19, '010010': 26, '011010': 12, '000001': 4, '100000': 53, '101001': 25, '110100': 59, '111101': 37, '011110': 8, '000010': 41, '000011': 5, '101101': 33, '001011': 76, '011101': 44, '001010': 5, '110000': 6, '001000': 16, '010110': 32, '101110': 1, '010101': 5, '101010': 9, '011111': 58, '001110': 11, '100101': 12, '011001': 9, '111111': 11, '100100': 5, '100111': 20, '110101': 5, '010111': 33, '110001': 9, '110010': 13, '011011': 8, '111100': 7, '100011': 7, '100110': 9, '001111': 6, '010000': 18, '111000': 9, '000111': 16, '111011': 4, '110111': 11, '010100': 5, '000100': 2, '001101': 9, '000000': 5, '111001': 3, '011100': 6, '000110': 8, '110110': 6, '010011': 5, '100001': 2, '101100': 4, '101011': 4, '111110': 3, '110011': 3}"
qaoa_6,1024,'010010y',"{'101111': 47, '101010': 41, '000111': 70, '111001': 9, '000110': 8, '100100': 19, '010101': 37, '010000': 42, '010110': 9, '000001': 4, '100010': 42, '101101': 32, '110110': 31, '111101': 37, '011101': 43, '000010': 41, '000011': 5, '011011': 18, '011100': 12, '110000': 6, '010011': 9, '110100': 11, '111011': 18, '011001': 15, '010010': 29, '011111': 22, '001110': 11, '101001': 10, '101011': 36, '000101': 2, '000100': 18, '111111': 11, '100111': 7, '100101': 10, '111000': 45, '110001': 9, '110010': 13, '011000': 6, '111100': 7, '010100': 33, '001111': 6, '101110': 4, '001000': 5, '001101': 9, '001001': 35, '010111': 5, '100000': 13, '100011': 4, '011110': 1, '001011': 15, '000000': 5, '111010': 6, '011010': 5, '100110': 10, '110111': 3, '110101': 4, '101000': 3, '101100': 4, '010001': 2, '001010': 4, '111110': 3, '110011': 3}"
qaoa_6,1024,'010011y',"{'110000': 45, '101001': 43, '001010': 10, '111000': 30, '000111': 40, '100100': 34, '010111': 9, '010010': 29, '011000': 37, '000001': 4, '100010': 42, '101010': 24, '110011': 10, '111101': 35, '011011': 36, '000010': 41, '000011': 13, '101111': 17, '001011': 39, '010101': 33, '110001': 16, '111100': 15, '011010': 11, '010011': 2, '101011': 7, '011101': 39, '011111': 17, '001111': 44, '100111': 35, '000110': 13, '111111': 11, '110101': 13, '010110': 31, '101101': 25, '110010': 12, '010100': 5, '100110': 7, '001001': 6, '110100': 25, '011110': 2, '101000': 8, '101100': 4, '100000': 9, '001101': 12, '011100': 5, '001110': 18, '000000': 5, '001100': 10, '011001': 6, '111001': 11, '111011': 3, '100101': 7, '111110': 5, '010000': 8, '000101': 1, '100001': 2, '111010': 2, '101110': 1}"
qaoa_6,1024,'010100y',"{'110100': 15, '101010': 16, '000111': 23, '111010': 30, '000101': 38, '100011': 26, '010110': 21, '001101': 18, '011000': 11, '000000': 12, '100000': 55, '101101': 12, '110111': 32, '111101': 27, '011110': 14, '000010': 34, '000011': 6, '001000': 46, '011100': 31, '110101': 49, '000110': 2, '010010': 16, '110110': 16, '111011': 16, '110011': 5, '010001': 15, '101110': 18, '011111': 64, '001010': 50, '100111': 11, '101011': 35, '000100': 16, '111111': 19, '100101': 15, '101001': 16, '111000': 19, '010101': 9, '110010': 14, '011010': 14, '010100': 31, '101000': 6, '111100': 10, '110000': 8, '010000': 8, '000001': 5, '101100': 2, '001001': 20, '100001': 5, '111001': 2, '010111': 5, '110001': 2, '001111': 4, '001011': 6, '111110': 6, '100010': 5, '001100': 3, '101111': 5, '001110': 1, '010011': 1, '011001': 1, '100100': 1, '011101': 1}"
qaoa_6,1024,'010101y',"{'101101': 9, '100101': 35, '101100': 2, '001010': 50, '110110': 8, '001001': 10, '100010': 38, '011010': 36, '010110': 29, '000001': 1, '100000': 51, '101000': 29, '110011': 2, '111100': 26, '011110': 26, '000011': 32, '000100': 5, '101010': 16, '001011': 37, '011101': 35, '110000': 11, '010111': 30, '110010': 37, '111000': 11, '000010': 10, '011111': 52, '001110': 17, '100100': 13, '100111': 36, '000111': 7, '111111': 11, '100011': 7, '110101': 36, '101110': 4, '101001': 26, '110001': 19, '011011': 15, '111011': 7, '011000': 32, '111010': 3, '001111': 10, '010001': 9, '110100': 24, '001000': 10, '011001': 2, '001101': 39, '100001': 8, '010000': 2, '100110': 5, '000000': 5, '011100': 5, '110111': 12, '010010': 5, '001100': 3, '010011': 1, '111101': 9, '000101': 1, '010101': 7, '000110': 2, '111110': 2, '010100': 1, '101111': 1}"
qaoa_6,1024,'010110y',"{'101111': 24, '101001': 8, '001010': 26, '111000': 19, '000110': 17, '100101': 43, '011000': 40, '010010': 10, '000001': 11, '100010': 27, '101011': 34, '110011': 25, '111101': 33, '011011': 8, '000010': 39, '011010': 49, '000111': 21, '110000': 47, '001000': 11, '010100': 37, '111010': 11, '011100': 13, '011111': 20, '001111': 49, '100111': 35, '101010': 37, '000101': 8, '011101': 20, '111111': 6, '100110': 6, '110101': 19, '010111': 4, '101101': 6, '011001': 7, '010101': 32, '101110': 12, '111011': 5, '001001': 14, '010000': 15, '101100': 10, '110111': 6, '000011': 1, '001011': 11, '110110': 7, '000100': 4, '101000': 9, '010110': 5, '100001': 5, '100000': 11, '001110': 7, '111110': 13, '011110': 5, '000000': 2, '001100': 21, '111001': 13, '111100': 4, '010011': 7, '100100': 2, '100011': 10, '110100': 8, '010001': 11, '110001': 3, '001101': 1}"
qaoa_6,1024,'010111y',"{'110000': 52, '100111': 44, '001010': 52, '110101': 41, '001001': 9, '100010': 64, '011010': 39, '010011': 24, '000001': 1, '100001': 18, '101001': 14, '110100': 33, '111000': 34, '011101': 77, '000110': 17, '000111': 32, '101111': 4, '001011': 44, '101110': 5, '010110': 17, '110001': 10, '011100': 6, '010100': 4, '000010': 5, '101011': 9, '011110': 19, '001111': 44, '100101': 33, '101000': 7, '110011': 6, '111111': 11, '100100': 7, '011000': 33, '010101': 6, '101100': 20, '110010': 6, '101101': 13, '011001': 7, '000100': 2, '100110': 8, '010111': 11, '100000': 6, '001101': 8, '001110': 19, '000000': 5, '001100': 7, '011011': 5, '111010': 10, '110110': 7, '111001': 9, '100011': 8, '111100': 4, '111101': 5, '000101': 5, '111011': 1, '000011': 3, '101010': 5, '010010': 11, '011111': 9, '001000': 3, '110111': 3, '010000': 2, '111110': 1}"
qaoa_6,1024,'011000y',"{'110100': 23, '101100': 34, '000110': 51, '111011': 35, '000100': 39, '101000': 36, '010100': 3, '001101': 18, '010110': 13, '000000': 12, '100001': 20, '101111': 41, '111000': 20, '111101': 27, '011011': 16, '000010': 34, '000011': 6, '010111': 38, '100010': 21, '011001': 17, '110110': 37, '000101': 19, '010000': 49, '110111': 13, '110011': 5, '011101': 21, '011110': 16, '001001': 29, '101001': 14, '011111': 13, '010101': 18, '111111': 19, '101010': 18, '111001': 35, '010011': 28, '110010': 14, '111100': 10, '001010': 4, '001011': 19, '111010': 13, '110000': 8, '110101': 3, '101110': 12, '000001': 5, '010001': 8, '100000': 7, '001000': 22, '100110': 11, '000111': 18, '101011': 3, '110001': 2, '001111': 4, '100100': 6, '111110': 6, '100011': 2, '100111': 1, '001100': 3, '101101': 2, '011100': 1, '001110': 1, '010010': 1}"
qaoa_6,1024,'011001y',"{'101111': 15, '101000': 47, '001010': 12, '111001': 28, '000110': 30, '100100': 31, '011001': 46, '010011': 9, '000001': 11, '100000': 22, '101001': 29, '110011': 25, '111101': 33, '011100': 18, '000010': 39, '101110': 4, '011011': 42, '100001': 13, '110000': 47, '001000': 8, '010110': 26, '111011': 12, '101101': 21, '011101': 11, '100010': 13, '011111': 27, '001111': 49, '100110': 44, '000100': 10, '111111': 6, '110101': 14, '011110': 12, '011000': 4, '010111': 43, '010000': 14, '000111': 8, '001001': 8, '101100': 6, '111000': 6, '000011': 1, '001011': 26, '010101': 5, '000101': 10, '110111': 2, '001110': 7, '111110': 13, '000000': 2, '010010': 15, '001100': 21, '011010': 6, '100111': 6, '110100': 13, '100101': 9, '111100': 4, '110110': 5, '010100': 4, '100011': 10, '111010': 8, '101011': 6, '101010': 3, '110001': 3, '001101': 1, '010001': 1}"
qaoa_6,1024,'011010y',"{'101111': 42, '101010': 35, '000111': 36, '111001': 39, '000110': 50, '100110': 33, '010101': 36, '010000': 40, '000001': 1, '100100': 40, '101101': 27, '110011': 2, '111100': 26, '011001': 36, '000011': 32, '000100': 9, '110000': 11, '010011': 8, '110010': 37, '111010': 10, '011000': 15, '010010': 27, '000010': 10, '011011': 41, '011101': 5, '001110': 17, '101001': 14, '011110': 11, '101011': 40, '000101': 8, '111111': 11, '101000': 2, '111000': 25, '110001': 19, '010110': 14, '111011': 14, '010100': 34, '100111': 14, '001111': 10, '101110': 13, '110100': 6, '001000': 7, '001001': 7, '100011': 2, '100001': 5, '001101': 39, '010001': 9, '011010': 2, '100010': 4, '000000': 5, '101100': 5, '001100': 3, '100101': 2, '111101': 9, '001011': 5, '110110': 2, '010111': 3, '110101': 2, '110111': 3, '011100': 3, '011111': 3, '100000': 2, '111110': 2}"
qaoa_6,1024,'011011y',"{'110000': 52, '101010': 26, '001010': 12, '111000': 34, '000111': 41, '100100': 28, '010111': 9, '010010': 52, '011001': 37, '000001': 1, '100011': 40, '101101': 48, '110100': 30, '111001': 43, '011011': 40, '000110': 48, '101111': 5, '001011': 42, '001001': 12, '110001': 10, '101110': 21, '000010': 5, '011100': 35, '011101': 8, '001111': 44, '100110': 38, '011110': 10, '011000': 7, '101100': 5, '110011': 6, '111111': 11, '100111': 7, '110101': 17, '010101': 20, '110010': 6, '101000': 6, '010110': 6, '101011': 13, '110110': 2, '000100': 5, '101001': 8, '010011': 8, '010100': 7, '100010': 6, '100000': 4, '001101': 8, '001110': 19, '000000': 5, '010001': 17, '001100': 7, '111010': 6, '011010': 7, '110111': 1, '100001': 3, '111100': 4, '111101': 5, '111011': 5, '000101': 3, '000011': 3, '100101': 7, '011111': 5, '010000': 2, '001000': 1, '111110': 1}"
